INC000001046396,0,Media,0,0,0,AM_MTO_IBCOM,0,0,0,IB.COM SUPPORT,3,0Days 6Hrs 46Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                  6.77833333
INC000001046435,0,Media,0,0,0,AM_MTO_IBCOM,0,0,0,IB.COM SUPPORT,3,0Days 3Hrs 14Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                  3.24888889
INC000001044543,0,Media,0,0,0,AM_MTO_IBCOM,0,0,0,IB.COM SUPPORT,3,0Days 2Hrs 20Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                  2.34638889
INC000001045724,0,Media,0,0,0,AM_MTO_IBCOM,0,3,0,IB.COM SUPPORT,3,0Days -5Hrs -36Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                -5.6158333
INC000001044359,0,Media,0,0,0,AM_MTO_IBCOM,0,3,0,IB.COM SUPPORT,3,-1Days 0Hrs -47Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                -24.788333
INC000001042252,0,Media,0,0,0,AM_MTO_IBCOM,0,3,0,IB.COM SUPPORT,3,-1Days -14Hrs -25Mins,0,0                                                                                                                                                                                                                                                                                                                                                                              -38.419167
INC000001036033,0,Baja,0,0,0,AM_MTO_IBCOM,0,3,0,IB.COM SUPPORT,3,0Days -19Hrs -51Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                  -19.8525
INC000001035059,0,Baja,0,0,0,AM_MTO_IBCOM,0,3,0,IB.COM SUPPORT,3,0Days -23Hrs -25Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                -23.425278
INC000001033907,0,Baja,0,0,0,AM_MTO_IBCOM,0,3,0,IB.COM SUPPORT,3,-1Days -8Hrs -42Mins,0,0                                                                                                                                                                                                                                                                                                                                                                                  -32.7125
